Company,Store_ID,Region,Location_Type,Customer_Age,Customer_Gender,Customer_Income,Family_Size,Product_Category,Units_Sold,Price_Per_Unit,Sales,Total_Cost,Profit,Profit_Margin (%),Date
Walmart,1215,South,Suburban,25,Male,97273,3,Electronics,15,30.751758739576214,461.27638109364324,398.0747225311503,63.20165856249292,13.701472946142982,2024-06-17
Walmart,1947,South,Rural,36,Male,86670,2,Toys,5,61.25478915487611,306.27394577438054,168.14211961630116,138.13182615807938,45.10074332598811,2024-06-18
Target,1695,North,Suburban,55,Female,96474,3,Furniture,19,6.939595600791165,131.85231641503213,94.0917176376418,37.76059877739033,28.63855547181372,2024-06-19
Target,1014,East,Suburban,20,Female,74028,2,Groceries,19,499.7330371245382,9494.927705366226,8087.637730467943,1407.2899748982836,14.821492259524302,2024-06-20
Walmart,1156,West,Suburban,22,Female,110022,5,Furniture,10,402.1254800880015,4021.254800880015,2670.151448804103,1351.103352075912,33.599048530330265,2024-06-21
Walmart,1647,West,Suburban,30,Male,111632,3,Clothing,12,394.4278922931027,4733.1347075172325,3279.1061033459546,1454.028604171278,30.720203290685323,2024-06-22
Target,1260,East,Rural,64,Female,91128,3,Clothing,4,257.31440726764896,1029.2576290705958,543.6376905505783,485.6199385200175,47.181572893321665,2024-06-23
Walmart,1156,West,Urban,63,Male,38108,3,Furniture,18,153.53320603819276,2763.5977086874695,1689.2697053159752,1074.3280033714943,38.874254382043574,2024-06-24
Target,1046,North,Urban,48,Male,72495,2,Toys,16,79.87582080902459,1278.0131329443934,804.8960702184742,473.11706272591925,37.0197340332421,2024-06-25
Walmart,1323,West,Suburban,33,Female,102806,4,Clothing,8,145.9139957289995,1167.311965831996,1024.9570803545357,142.35488547746036,12.195102050204513,2024-06-26
Target,1843,South,Urban,67,Female,113185,5,Clothing,4,191.10575485492387,764.4230194196955,468.6424846043551,295.7805348153404,38.693305578353645,2024-06-27
Walmart,1684,East,Urban,49,Male,96533,3,Groceries,12,379.37349800524555,4552.481976062947,3115.47963228988,1437.002343773067,31.56525058921392,2024-06-28
Target,1129,North,Suburban,39,Female,119025,4,Furniture,2,272.13258550706047,544.2651710141209,418.27963226455995,125.98553874956099,23.147823057428802,2024-06-29
Walmart,1410,East,Suburban,46,Female,76830,5,Clothing,4,43.35439514496393,173.41758057985572,97.9589695112302,75.45861106862553,43.5126651036849,2024-06-30
Target,1094,North,Urban,39,Male,94640,5,Toys,5,13.92435943466156,69.6217971733078,48.35769587229039,21.264101301017405,30.542304514325032,2024-07-01
Target,1626,South,Rural,60,Female,72509,3,Electronics,3,55.65442886936126,166.9632866080838,132.80520543175183,34.15808117633196,20.458438420963702,2024-07-02
Walmart,1754,East,Suburban,20,Male,86406,3,Furniture,9,208.19686328020276,1873.7717695218248,1586.60141533409,287.1703541877348,15.325791478917356,2024-07-03
Walmart,1931,West,Rural,27,Male,114220,2,Groceries,18,466.93049393926407,8404.748890906752,6307.795223109017,2096.9536677977358,24.949629013502918,2024-07-04
Target,1291,North,Urban,59,Female,59519,4,Clothing,11,320.5142281985647,3525.6565101842116,2706.369407867638,819.2871023165735,23.23785938732207,2024-07-05
Walmart,1793,East,Suburban,38,Male,69649,4,Toys,3,401.90382043837997,1205.7114613151398,663.7603027655264,541.9511585496134,44.948661096617236,2024-07-06
Target,1810,West,Rural,33,Male,54524,3,Furniture,2,235.85542427975153,471.71084855950306,414.3086379052351,57.40221065426795,12.16894011014611,2024-07-07
Walmart,1282,East,Suburban,29,Female,116493,5,Toys,9,184.02471118154617,1656.2224006339154,915.9400630662282,740.2823375676873,44.69703690062071,2024-07-08
Target,1068,East,Urban,19,Female,53885,3,Toys,14,58.65818449472825,821.2145829261956,665.0763766678824,156.13820625831318,19.01308251272806,2024-07-09
Target,1659,East,Rural,58,Female,64369,5,Groceries,4,438.58684598217144,1754.3473839286858,1063.0056204977072,691.3417634309785,39.407347128867244,2024-07-10
Target,1010,North,Urban,41,Male,115402,5,Furniture,9,392.6642143688119,3533.977929319307,3086.707990581274,447.26993873803303,12.65627425194994,2024-07-11
Target,1253,West,Urban,52,Male,50676,3,Clothing,13,88.21845831087393,1146.8399580413611,903.6913261894691,243.148631851892,21.201618425220826,2024-07-12
Target,1841,South,Suburban,47,Female,84093,1,Groceries,18,258.5689791187489,4654.24162413748,3730.49327598456,923.7483481529202,19.84745148086523,2024-07-13
Target,1871,North,Rural,47,Male,67764,4,Clothing,15,246.2505299210162,3693.7579488152433,2170.539599107957,1523.218349707286,41.237633077604656,2024-07-14
Walmart,1549,North,Urban,64,Female,70799,5,Electronics,10,314.42031857983164,3144.2031857983166,2129.3046752880723,1014.8985105102443,32.27840093459356,2024-07-15
Walmart,1133,North,Urban,52,Female,99414,5,Toys,16,473.3625125256743,7573.800200410788,5658.577579004101,1915.2226214066877,25.287472216428547,2024-07-16
Walmart,1711,South,Rural,36,Male,113095,1,Electronics,12,291.98686367242743,3503.842364069129,2831.067655109716,672.7747089594131,19.201055271735953,2024-07-17
Target,1022,West,Urban,67,Female,92307,2,Toys,5,272.4075470554162,1362.037735277081,737.6575048099526,624.3802304671285,45.841624963504415,2024-07-18
Target,1814,West,Urban,25,Male,102062,1,Groceries,2,29.909851802658654,59.81970360531731,52.93721499879757,6.882488606519736,11.505387341818857,2024-07-19
Target,1345,West,Rural,43,Male,115432,1,Clothing,10,36.13920062892185,361.3920062892185,309.383456813347,52.00854947587152,14.39117317781777,2024-07-20
Target,1301,East,Rural,66,Female,51923,5,Clothing,1,97.7366617067605,97.7366617067605,59.43751834624683,38.29914336051367,39.18605638017662,2024-07-21
Walmart,1362,East,Rural,57,Male,98388,4,Groceries,7,21.073031987415398,147.5112239119078,122.30216013025709,25.2090637816507,17.08959027870672,2024-07-22
Walmart,1395,East,Rural,24,Female,67574,1,Furniture,17,372.9596833071561,6340.314616221654,4484.6920061855235,1855.622610036131,29.267043078407063,2024-07-23
Target,1217,South,Suburban,47,Male,63391,2,Electronics,16,363.04850047701177,5808.776007632188,3977.400167922691,1831.3758397094975,31.527740737519245,2024-07-24
Walmart,1140,East,Rural,24,Male,73664,3,Electronics,3,72.34783604366325,217.04350813098975,135.82010662603017,81.22340150495958,37.42263576754379,2024-07-25
Walmart,1615,South,Suburban,20,Male,87384,1,Clothing,14,418.85905589366405,5864.026782511297,4294.739531977805,1569.2872505334917,26.76125653473631,2024-07-26
Target,1957,West,Suburban,18,Female,51027,1,Clothing,10,81.61908724882542,816.1908724882542,646.3869705633998,169.80390192485436,20.804435291856073,2024-07-27
Walmart,1209,East,Suburban,53,Male,55464,2,Clothing,7,154.0819155636926,1078.5734089458483,716.575226134405,361.99818281144326,33.562683801489676,2024-07-28
Target,1984,East,Urban,42,Female,54485,4,Groceries,17,128.24356508487568,2180.1406064428866,1638.7848284336842,541.3557780092024,24.831232279668303,2024-07-29
Walmart,1992,North,Suburban,54,Male,39456,1,Furniture,6,189.29201379365864,1135.752082761952,885.5744840627682,250.1775986991837,22.02748315378786,2024-07-30
Target,1622,South,Suburban,18,Male,94795,1,Electronics,4,131.0585641155311,524.2342564621244,411.23489502986354,112.99936143226091,21.555127319388568,2024-07-31
Target,1615,West,Urban,32,Female,55554,4,Toys,17,247.03070858703376,4199.522045979574,2187.054132887959,2012.4679130916147,47.92135607475278,2024-08-01
Target,1827,North,Urban,54,Female,66922,2,Groceries,9,206.66690127056927,1860.0021114351234,1569.654149267937,290.3479621671863,15.610087772597328,2024-08-02
Target,1682,North,Urban,30,Female,33409,1,Electronics,4,493.35189793576666,1973.4075917430666,1348.4320239910417,624.975567752025,31.66986740939808,2024-08-03
Walmart,1459,West,Rural,57,Female,89327,4,Furniture,7,32.6835433134717,228.7848031943019,138.40712623950628,90.37767695479562,39.50335673215141,2024-08-04
Target,1355,North,Urban,25,Female,111400,1,Groceries,2,75.37978131173905,150.7595626234781,89.959105873946,60.8004567495321,40.32941970081274,2024-08-05
Target,1323,South,Urban,22,Male,56639,3,Electronics,17,31.14881748475823,529.5298972408899,367.0731140365076,162.4567832043823,30.679435486241985,2024-08-06
Target,1132,South,Suburban,26,Male,83627,5,Groceries,8,314.791391516276,2518.331132130208,2152.49975598496,365.8313761452482,14.526738421241628,2024-08-07
Walmart,1887,East,Urban,18,Female,103424,3,Electronics,15,31.982092319791192,479.73138479686787,312.46777611649884,167.26360868036903,34.866096732694125,2024-08-08
Target,1804,North,Rural,53,Male,39692,1,Electronics,15,419.037670001181,6285.565050017715,5027.7625054412865,1257.8025445764288,20.01097012865826,2024-08-09
Walmart,1839,East,Urban,52,Male,109037,2,Furniture,8,258.40962218755425,2067.276977500434,1113.698942174491,953.5780353259429,46.12725076051125,2024-08-10
Target,1126,North,Rural,19,Male,98840,5,Toys,16,265.8687741678592,4253.900386685747,2936.989309088771,1316.9110775969766,30.957731913957538,2024-08-11
Walmart,1105,South,Urban,57,Female,74200,3,Furniture,19,282.98928131753615,5376.796345033187,4821.235938550085,555.5604064831023,10.33255438429058,2024-08-12
Walmart,1603,South,Urban,40,Male,113063,4,Electronics,11,89.55278462157432,985.0806308373175,796.1176581368957,188.9629727004218,19.18248788830651,2024-08-13
Target,1798,South,Urban,26,Male,77415,2,Groceries,2,102.85670004167133,205.71340008334266,120.18011251028142,85.53328757306124,41.57886046237548,2024-08-14
Walmart,1377,North,Urban,51,Male,38074,3,Furniture,17,162.81457482213733,2767.8477719763346,1939.0893522886843,828.7584196876503,29.942341052083567,2024-08-15
Target,1904,South,Rural,63,Female,35549,4,Toys,16,298.7807258318164,4780.491613309063,2836.9822959678454,1943.5093173412174,40.655009454057335,2024-08-16
Target,1050,North,Rural,31,Male,49963,1,Electronics,15,109.00829909040618,1635.1244863560928,1085.4354835067006,549.6890028493922,33.61756290949963,2024-08-17
Target,1028,East,Suburban,21,Male,111456,4,Furniture,13,62.58420493096431,813.5946641025361,660.6662117562295,152.92845234630659,18.7966390506014,2024-08-18
Walmart,1461,North,Rural,47,Female,116362,3,Furniture,15,485.20785877712393,7278.117881656859,5884.284988405467,1393.8328932513923,19.151007388383864,2024-08-19
Walmart,1295,East,Urban,48,Female,72265,3,Furniture,4,15.880998330763342,63.52399332305337,37.55793541466951,25.96605790838386,40.8759848839046,2024-08-20
Target,1296,North,Suburban,55,Male,36061,1,Furniture,16,402.3352156413307,6437.363450261291,5593.356397638161,844.0070526231302,13.111067273805585,2024-08-21
Target,1725,East,Suburban,28,Male,78226,4,Groceries,12,395.0773990396359,4740.92878847563,3494.1938169595983,1246.7349715160321,26.297272689406913,2024-08-22
Walmart,1778,South,Suburban,52,Female,48810,4,Toys,4,152.1209863533225,608.48394541329,396.71310531581037,211.77084009747966,34.80302836151942,2024-08-23
Target,1406,East,Urban,25,Female,80006,1,Toys,3,72.13517492362014,216.40552477086044,151.65141548944973,64.7541092814107,29.92257676876557,2024-08-24
Target,1768,South,Rural,20,Female,42800,4,Electronics,17,77.08618011918459,1310.465062026138,972.4024260796793,338.0626359464586,25.797149862490247,2024-08-25
Target,1813,South,Urban,31,Female,95476,1,Clothing,18,350.22865053241026,6304.115709583384,4563.903733774097,1740.2119758092867,27.604378726168573,2024-08-26
Walmart,1612,East,Suburban,30,Female,89460,2,Groceries,18,323.18926258765595,5817.406726577807,4040.5497335166956,1776.856993061111,30.543798578552867,2024-08-27
Walmart,1404,North,Urban,62,Female,77767,3,Electronics,17,392.45910875443644,6671.80484882542,4683.42767667458,1988.3771721508401,29.802687836424003,2024-08-28
Walmart,1345,North,Urban,49,Female,48054,2,Electronics,12,469.0531803375568,5628.638164050682,3211.5026066763367,2417.135557374345,42.94352358288456,2024-08-29
Target,1621,West,Rural,51,Male,95319,5,Furniture,4,347.504044816963,1390.016179267852,1146.8928441966682,243.12333507118387,17.490683827812823,2024-08-30
Target,1419,North,Rural,62,Female,65397,5,Clothing,12,82.14651059296452,985.7581271155742,706.4969188900229,279.2612082255513,28.329587202359384,2024-08-31
Target,1181,West,Suburban,36,Female,33233,5,Clothing,15,125.50409529887828,1882.5614294831742,1039.9870714724923,842.5743580106819,44.756805531811864,2024-09-01
Walmart,1982,North,Urban,55,Male,110020,1,Groceries,16,421.8858967821917,6750.174348515067,5443.764779872222,1306.4095686428454,19.353715936688882,2024-09-02
Target,1824,North,Urban,33,Female,45068,4,Clothing,5,108.60650753793324,543.0325376896662,474.0552367775135,68.97730091215271,12.702240864905972,2024-09-03
Target,1000,South,Rural,19,Female,85727,2,Electronics,15,40.8985468924683,613.4782033870246,539.1999555335221,74.27824785350242,12.107724030521513,2024-09-04
Target,1830,West,Urban,57,Male,110610,2,Clothing,17,353.12362675091396,6003.101654765537,3887.651211412903,2115.450443352634,35.239290703553095,2024-09-05
Target,1949,North,Urban,34,Female,90453,2,Clothing,18,204.2505459676203,3676.5098274171655,2037.5465606793673,1638.9632667377982,44.57932505756984,2024-09-06
Walmart,1566,West,Urban,51,Male,45832,2,Toys,5,460.41982601022227,2302.0991300511114,1628.4124968218757,673.6866332292357,29.264014934677395,2024-09-07
Walmart,1370,South,Rural,59,Male,106242,5,Electronics,13,326.87626019136246,4249.391382487712,2316.1039667579203,1933.2874157297915,45.49563082603117,2024-09-08
Target,1935,South,Suburban,33,Male,33682,2,Clothing,19,49.75739400687207,945.3904861305693,825.8883709162761,119.50211521429321,12.640503259495315,2024-09-09
Walmart,1910,West,Suburban,55,Male,112298,4,Clothing,13,474.1890007905621,6164.457010277307,3534.8959934560635,2629.5610168212434,42.656814905794164,2024-09-10
Walmart,1660,South,Urban,19,Female,43383,5,Furniture,18,132.98584550192172,2393.7452190345907,1438.8954370346016,954.8497819999891,39.88936560195344,2024-09-11
Target,1430,East,Suburban,19,Male,78160,2,Clothing,14,171.92018275111144,2406.88255851556,1594.9318249436917,811.9507335718683,33.734538924601175,2024-09-12
Target,1968,East,Rural,43,Male,113332,1,Clothing,4,204.1189047733533,816.4756190934132,533.375588219271,283.10003087414225,34.67342125763497,2024-09-13
Walmart,1308,South,Rural,30,Female,43666,3,Toys,4,30.35602672013506,121.42410688054024,99.30854623247834,22.1155606480619,18.21348430408443,2024-09-14
Target,1136,East,Suburban,64,Male,78817,3,Electronics,19,250.7751340041494,4764.727546078839,3252.0539028867333,1512.6736431921054,31.747327177961505,2024-09-15
Walmart,1201,North,Suburban,48,Male,111198,3,Groceries,13,66.04265308226967,858.5544900695056,487.9227875896415,370.63170247986415,43.169269599866524,2024-09-16
Target,1435,West,Urban,51,Male,54642,5,Electronics,12,203.48031171073413,2441.7637405288096,1481.8672438277604,959.8964967010493,39.31160418055703,2024-09-17
Walmart,1312,North,Suburban,56,Male,61830,2,Furniture,7,178.60134505608173,1250.209415392572,879.7040467618162,370.5053686307558,29.635464592499112,2024-09-18
Target,1116,West,Urban,20,Female,30234,5,Electronics,12,387.5558412961192,4650.670095553431,2599.638857475087,2051.0312380783434,44.10184330295461,2024-09-19
Walmart,1665,South,Urban,25,Male,77616,4,Clothing,4,402.56940325820193,1610.2776130328077,1199.1129830672971,411.1646299655106,25.53377297415943,2024-09-20
Walmart,1936,North,Rural,40,Female,29221,1,Furniture,2,80.93937678259857,161.87875356519714,117.57236430954536,44.30638925565178,27.370107737954168,2024-09-21
Walmart,1802,South,Rural,31,Female,31410,1,Electronics,2,186.44283775271697,372.88567550543394,293.0437401645156,79.84193534091833,21.411907344709682,2024-09-22
Target,1574,South,Rural,44,Male,100055,3,Furniture,5,189.80981471075668,949.0490735537834,830.49561537405,118.55345817973341,12.491815384825292,2024-09-23
Walmart,1243,West,Rural,46,Male,81413,3,Groceries,10,79.9481697483621,799.481697483621,691.4731787603415,108.00851872327951,13.509817555953779,2024-09-24
Walmart,1536,West,Suburban,56,Male,21051,3,Electronics,10,400.2344850003393,4002.344850003393,3515.7807760783226,486.56407392507026,12.156975277246731,2024-09-25
Target,1601,West,Rural,56,Male,95301,2,Clothing,9,355.0780225260345,3195.7022027343105,1910.6663703479883,1285.0358323863222,40.21137611905197,2024-09-26
Target,1074,North,Suburban,18,Female,96918,4,Furniture,13,99.2389842170322,1290.1067948214186,712.9467158339872,577.1600789874313,44.737387734425816,2024-09-27
Walmart,1805,East,Rural,34,Female,98116,4,Toys,7,186.52734475393052,1305.6914132775137,810.7177435475854,494.97366972992825,37.908931980142064,2024-09-28
Walmart,1385,West,Suburban,58,Female,76563,4,Furniture,5,57.373487303974535,286.8674365198727,246.14203385130438,40.72540266856831,14.19659308934741,2024-09-29
Target,1902,West,Urban,47,Male,117859,4,Toys,10,315.96226556105677,3159.6226556105676,2808.3402001594222,351.2824554511453,11.11786101506046,2024-09-30
Target,1209,North,Suburban,30,Female,64757,3,Clothing,10,65.07910265156674,650.7910265156675,549.091900064906,101.69912645076147,15.627001957180969,2024-10-01
Target,1474,West,Suburban,38,Male,97475,1,Groceries,6,493.0374134693343,2958.224480816006,1609.2950867932377,1348.929394022768,45.59929115489826,2024-10-02
Target,1417,North,Rural,36,Male,71257,3,Toys,19,391.43762697049186,7437.314912439346,6537.185607592734,900.1293048466114,12.102880077608281,2024-10-03
Target,1346,South,Suburban,36,Male,115500,4,Groceries,8,198.16808204407755,1585.3446563526204,1061.139682730132,524.2049736224883,33.06567890596857,2024-10-04
Walmart,1528,West,Urban,42,Male,20307,3,Furniture,1,291.38914647828045,291.38914647828045,146.77974031062297,144.60940616765748,49.62758836950585,2024-10-05
Target,1639,West,Urban,39,Male,76889,4,Clothing,17,456.1141990271223,7753.94138346108,5249.088745399168,2504.8526380619114,32.30425037007225,2024-10-06
Walmart,1938,South,Rural,48,Female,88895,5,Toys,7,279.2791437959339,1954.9540065715373,1013.5022464203605,941.4517601511768,48.157233212981296,2024-10-07
Walmart,1954,South,Urban,34,Female,115184,1,Furniture,14,91.37675076698781,1279.2745107378294,917.9449199667132,361.32959077111616,28.2448831535553,2024-10-08
Walmart,1875,South,Suburban,40,Male,55944,5,Electronics,17,192.45816101267386,3271.7887372154555,2078.965270170718,1192.8234670447373,36.457838902517956,2024-10-09
Target,1762,West,Urban,49,Female,119555,2,Furniture,9,422.356708189724,3801.210373707516,2620.455499195049,1180.7548745124668,31.06260265623804,2024-10-10
Walmart,1178,East,Rural,27,Male,58134,3,Groceries,17,323.88544291486085,5506.052529552634,4103.485551102854,1402.5669784497804,25.473185570275312,2024-10-11
Walmart,1181,East,Suburban,27,Male,47323,2,Clothing,5,327.10857024523114,1635.5428512261556,1386.1559941739924,249.38685705216312,15.247956167287176,2024-10-12
Target,1663,East,Rural,53,Male,91762,3,Clothing,8,434.0766354158021,3472.613083326417,2655.7177713955284,816.8953119308885,23.52393694112286,2024-10-13
Walmart,1024,West,Suburban,25,Female,107225,5,Furniture,6,447.5166634439398,2685.099980663639,1808.7358336749544,876.3641469886848,32.63804526087278,2024-10-14
Walmart,1966,South,Urban,69,Male,116507,4,Electronics,11,460.29732303082096,5063.270553339031,4191.2292454995,872.0413078395304,17.222885853185407,2024-10-15
Target,1179,West,Rural,37,Male,45954,4,Groceries,19,51.950350660312274,987.0566625459332,851.072684222626,135.98397832330727,13.7767144970747,2024-10-16
Walmart,1709,South,Rural,49,Female,75021,3,Furniture,4,274.34237097173497,1097.3694838869399,601.2531149650769,496.116368921863,45.20960134271212,2024-10-17
Walmart,1500,West,Suburban,67,Female,109959,4,Furniture,18,371.5522130030677,6687.939834055219,4766.9842168767755,1920.9556171784434,28.722680897888335,2024-10-18
Walmart,1855,West,Rural,31,Female,115927,5,Clothing,1,379.6787883378718,379.6787883378718,233.04865662599374,146.63013171187808,38.61952161030223,2024-10-19
Target,1160,South,Suburban,67,Male,99866,4,Groceries,13,305.32451997515193,3969.218759676975,2059.327855624908,1909.890904052067,48.117552084922096,2024-10-20
Target,1176,East,Suburban,45,Male,90427,5,Electronics,14,87.5597309159187,1225.8362328228618,940.729621293312,285.1066115295498,23.258132195440567,2024-10-21
Target,1284,South,Suburban,63,Female,24992,2,Clothing,1,399.72317420112387,399.72317420112387,337.80937661015116,61.913797590972706,15.489168901630979,2024-10-22
Walmart,1062,North,Suburban,69,Male,21961,5,Furniture,11,361.45511008989814,3976.0062109888795,2247.0838918899176,1728.922319098962,43.483893820904235,2024-10-23
Walmart,1661,North,Urban,41,Female,32497,1,Clothing,17,47.63720691677296,809.8325175851403,668.0838578622164,141.7486597229239,17.503453695043973,2024-10-24
Target,1665,South,Suburban,32,Female,52551,1,Clothing,4,234.58586321381625,938.343452855265,789.4830461312347,148.86040672403033,15.864170658522337,2024-10-25
Walmart,1155,West,Rural,39,Male,96384,1,Toys,12,91.11881276329277,1093.425753159513,946.6182314464777,146.80752171303538,13.42638229334064,2024-10-26
Walmart,1881,North,Urban,47,Male,75755,3,Clothing,10,172.0511376279211,1720.511376279211,1042.8260936315244,677.6852826476866,39.3885964365579,2024-10-27
Target,1468,North,Rural,21,Female,33255,3,Clothing,6,13.95014064181429,83.70084385088575,72.11507566863826,11.585768182247492,13.841877392404434,2024-10-28
Target,1048,West,Urban,30,Female,24567,3,Groceries,1,203.16328486332532,203.16328486332532,127.64040186589321,75.5228829974321,37.17348981054271,2024-10-29
Walmart,1966,West,Suburban,40,Female,68847,5,Clothing,7,277.1890759723242,1940.3235318062693,1398.8475439106705,541.4759878955988,27.90647946177989,2024-10-30
Walmart,1848,East,Urban,25,Female,68003,3,Electronics,16,311.693383449408,4987.094135190528,2594.3012722236563,2392.7928629668713,47.97970116670871,2024-10-31
Walmart,1083,West,Urban,35,Male,40389,2,Furniture,14,333.4277208387115,4667.9880917419605,2415.9286050541687,2252.059486687792,48.24475646525026,2024-11-01
Target,1360,South,Rural,29,Female,64523,1,Groceries,6,418.9641999857177,2513.7851999143063,1981.2380081895258,532.5471917247805,21.185071490711888,2024-11-02
Target,1688,South,Rural,48,Female,81576,5,Clothing,5,111.65413910148636,558.2706955074318,378.3914063316317,179.87928917580012,32.22080088088835,2024-11-03
Target,1147,East,Suburban,31,Female,63919,1,Electronics,18,64.63850210704163,1163.4930379267494,701.0242767296922,462.4687611970571,39.74830498523129,2024-11-04
Target,1629,North,Urban,51,Male,102103,3,Furniture,15,426.5109000894732,6397.663501342097,3686.1123401436553,2711.551161198442,42.3834601590036,2024-11-05
Walmart,1341,North,Urban,35,Male,23358,5,Groceries,6,82.5233433718617,495.1400602311702,380.2583548420315,114.88170538913869,23.201860365631273,2024-11-06
Target,1475,West,Urban,51,Female,108535,4,Electronics,19,487.5062402614167,9262.618564966917,4632.797022140964,4629.821542825953,49.98393823898641,2024-11-07
Target,1062,South,Suburban,28,Male,96524,2,Clothing,1,422.0564235523253,422.0564235523253,347.0808296336131,74.9755939187122,17.764353232125835,2024-11-08
Target,1700,North,Suburban,58,Male,117057,3,Toys,1,252.93391991535157,252.93391991535157,134.484925369752,118.44899454559956,46.83001575480285,2024-11-09
Target,1359,East,Suburban,29,Male,25698,3,Toys,13,490.8036053364025,6380.446869373232,3678.9391602698142,2701.507709103418,42.34041540367523,2024-11-10
Target,1560,East,Suburban,66,Female,86809,2,Groceries,3,53.20148090846209,159.60444272538626,104.4602392154824,55.14420350990386,34.55054418803642,2024-11-11
Walmart,1326,South,Suburban,32,Female,113079,2,Electronics,10,155.0175517816753,1550.1755178167532,1075.7342180713322,474.441299745421,30.60565041135586,2024-11-12
Walmart,1768,East,Rural,48,Male,75805,4,Furniture,3,320.9210854451027,962.763256335308,618.0921296413183,344.6711266939898,35.80019536744232,2024-11-13
Target,1735,East,Urban,66,Female,51349,3,Electronics,9,178.2533998942235,1604.2805990480115,1007.9452211892009,596.3353778588106,37.17151340062824,2024-11-14
Walmart,1140,South,Urban,46,Female,96777,3,Toys,8,464.54441323049195,3716.3553058439356,3291.079407264416,425.27589857951943,11.443359517072462,2024-11-15
Target,1989,West,Urban,43,Male,70248,1,Groceries,3,37.48491364801969,112.45474094405907,85.0868412117087,27.367899732350367,24.33681275026422,2024-11-16
Target,1214,West,Urban,35,Male,95033,5,Clothing,13,276.95885687017744,3600.4651393123067,1833.9803852206903,1766.4847540916164,49.06268178530448,2024-11-17
Walmart,1434,East,Urban,49,Female,118239,5,Electronics,6,297.47880236058165,1784.87281416349,1199.5601207978798,585.3126933656101,32.79296366222747,2024-11-18
Walmart,1890,West,Urban,39,Male,64041,1,Toys,13,328.1004212697259,4265.305476506437,3625.5244978567116,639.7809786497255,14.999652010241194,2024-11-19
Target,1951,West,Urban,55,Female,51954,5,Furniture,12,131.55478054924814,1578.6573665909777,979.6870950481384,598.9702715428393,37.94175254357329,2024-11-20
Target,1722,East,Urban,34,Female,28002,2,Groceries,13,185.4603816223329,2410.984961090328,1296.6820506358526,1114.3029104544753,46.217746209024476,2024-11-21
Target,1317,West,Rural,40,Male,89783,5,Clothing,2,422.62186218416394,845.2437243683279,679.0298497213182,166.21387464700967,19.664609136403293,2024-11-22
Walmart,1031,East,Urban,41,Female,107234,5,Electronics,16,101.49667064022911,1623.9467302436658,1205.6270374638464,418.31969277981943,25.759446722556746,2024-11-23
Target,1669,North,Rural,67,Female,39738,1,Furniture,6,414.2995843508142,2485.797506104885,1809.9713169146612,675.8261891902239,27.187499686939837,2024-11-24
Target,1284,South,Suburban,25,Male,30703,4,Clothing,19,283.5144343368575,5386.774252400292,2808.8290589302956,2577.945193469997,47.85693761570369,2024-11-25
Target,1304,South,Urban,58,Male,69422,5,Toys,13,382.28281804107064,4969.676634533918,2764.1321757293326,2205.5444588045857,44.38003960817932,2024-11-26
Walmart,1428,West,Suburban,23,Male,103106,5,Toys,17,358.2356463004184,6090.005987107113,4561.534813636669,1528.4711734704433,25.09802415147544,2024-11-27
Target,1476,West,Suburban,22,Female,81899,4,Furniture,9,107.71819021551511,969.4637119396359,565.3229250779128,404.1407868617231,41.68704634164658,2024-11-28
Target,1285,West,Suburban,61,Male,32392,1,Toys,17,286.56230453476707,4871.5591770910405,3418.022477703699,1453.5366993873413,29.837196810063045,2024-11-29
Walmart,1143,South,Rural,46,Male,64724,4,Groceries,2,434.5229606385207,869.0459212770414,623.9338433674815,245.11207790955996,28.204732558824258,2024-11-30
Target,1423,North,Suburban,45,Male,52299,1,Furniture,19,218.89753721695502,4159.053207122145,2551.175199136488,1607.878007985657,38.65971238916242,2024-12-01
Target,1018,North,Suburban,28,Male,35641,2,Toys,19,483.4624312605418,9185.786193950295,8077.70537688243,1108.0808170678647,12.062993778340283,2024-12-02
Walmart,1017,South,Suburban,18,Female,99534,1,Electronics,7,228.84647455035045,1601.9253218524532,1340.788495122914,261.1368267295393,16.301435726576994,2024-12-03
Target,1768,North,Urban,60,Female,26305,2,Toys,10,75.67889015060292,756.7889015060292,597.0681520804078,159.72074942562142,21.105059694688048,2024-12-04
Walmart,1589,South,Urban,36,Male,118262,2,Groceries,10,197.77016663844825,1977.7016663844825,1050.550273018504,927.1513933659785,46.88024534362364,2024-12-05
Walmart,1370,North,Rural,26,Female,38782,1,Clothing,9,476.0926911633159,4284.834220469843,2324.316925656686,1960.5172948131567,45.75479922763922,2024-12-06
Target,1174,East,Rural,44,Male,98257,3,Clothing,17,163.26182042322785,2775.450947194873,1934.8016548537792,840.649292341094,30.288746165401758,2024-12-07
Target,1193,East,Urban,51,Male,97963,1,Toys,15,434.70858913419613,6520.628837012942,3679.49525819754,2841.1335788154024,43.571466032360576,2024-12-08
Target,1501,South,Rural,61,Female,40566,5,Clothing,2,441.21908743253545,882.4381748650709,786.5226035007281,95.91557136434278,10.869381458821039,2024-12-09
Target,1987,North,Urban,21,Female,87766,5,Toys,4,178.34232954432073,713.3693181772829,401.918047594816,311.4512705824669,43.659190638903624,2024-12-10
Walmart,1112,West,Suburban,53,Male,26511,3,Groceries,19,46.2125407350629,878.0382739661951,610.2253037290275,267.81297023716763,30.501286581441043,2024-12-11
